name,content,rater_id,natural_rating,abstract_rating,condition,sentence_source,stimuli_type,gender,age,model_batch,im_r,im_i,choices_r,choices_i,targets_r,targets_i
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,782,2.0,1.0,irrelevant,wikipedia,backtranslated,Male,56.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,800,3.0,1.0,n,wikipedia,backtranslated,Female,43.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,799,3.0,1.0,n,wikipedia,backtranslated,Female,35.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,796,3.0,2.0,n,wikipedia,backtranslated,Male,25.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,808,2.0,3.0,n,wikipedia,backtranslated,Male,26.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,806,2.0,1.0,n,wikipedia,backtranslated,Female,48.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,798,2.0,2.0,n,wikipedia,backtranslated,Male,30.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,805,2.0,2.0,n,wikipedia,backtranslated,Male,60.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,807,2.0,3.0,n,wikipedia,backtranslated,Male,45.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,797,3.0,2.0,n,wikipedia,backtranslated,Female,64.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,804,1.0,3.0,n,wikipedia,backtranslated,Male,45.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,802,3.0,1.0,n,wikipedia,backtranslated,Female,38.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,801,1.0,1.0,n,wikipedia,backtranslated,Male,57.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,810,4.0,3.0,n,wikipedia,backtranslated,Female,34.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,803,1.0,2.0,n,wikipedia,backtranslated,Male,46.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,812,2.0,1.0,n,wikipedia,backtranslated,Female,53.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,809,1.0,3.0,n,wikipedia,backtranslated,,,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,811,2.0,3.0,n,wikipedia,backtranslated,Female,31.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,818,2.0,3.0,relevant,wikipedia,backtranslated,Male,55.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,817,2.0,2.0,relevant,wikipedia,backtranslated,Male,78.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,813,1.0,4.0,relevant,wikipedia,backtranslated,Female,37.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,823,2.0,3.0,relevant,wikipedia,backtranslated,Male,39.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,816,2.0,3.0,relevant,wikipedia,backtranslated,Female,57.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,822,2.0,2.0,relevant,wikipedia,backtranslated,Female,40.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,824,3.0,2.0,relevant,wikipedia,backtranslated,Male,27.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,815,2.0,3.0,relevant,wikipedia,backtranslated,Male,78.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,814,3.0,2.0,relevant,wikipedia,backtranslated,Male,41.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,821,2.0,2.0,relevant,wikipedia,backtranslated,Male,54.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,820,2.0,3.0,relevant,wikipedia,backtranslated,Female,45.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,826,3.0,1.0,relevant,wikipedia,backtranslated,Male,41.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,827,2.0,2.0,relevant,wikipedia,backtranslated,Male,70.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
fr53,The central and southern iraq has begun to result in urban guerrilla warfare fight as multinational forces trying to control and prepare a counteroffensive.,828,4.0,1.0,relevant,wikipedia,backtranslated,Female,41.0,batch1,im53,im68,"the helicopter,the power lines,the big car","the shield,the trees,the building",the big car,the shield
